date,country_code,article,qid,pageviews,lang_code,instance_of,summary,category
2023-03-18,DE,Marius_Wolf,Q18342471,6743,de,human,Marius Wolf German footballer association football player,current
2023-03-18,DE,Anja_Schüte,Q92247,6731,de,human,Anja Schüte German actress film actor,current
2023-03-06,DE,Clemens_Arvay,Q29653479,6727,de,human,Clemens Arvay Austrian author (1980–2023) biologist,current
2023-03-18,DE,Jeannine_Michaelsen,Q1519143,6721,de,human,Jeannine Michaelsen German actress and TV host actor,current
2023-03-05,DE,David_Lindley,Q1175266,6712,de,human,David Lindley American musician (1944–2023) composer,historical
2023-03-07,DE,Anna_Ermakova,Q31836104,6689,de,human,Anna Ermakova British model model,current
2023-03-01,DE,Franziska_Giffey,Q19279839,6672,de,human,"Franziska Giffey German politician, former Mayor of Berlin non-fiction writer",current
2023-03-13,DE,Adel_Tawil,Q73620,6668,de,human,"Adel Tawil German singer, songwriter and producer singer-songwriter",current
2023-03-16,DE,Aldo_Moro,Q171834,6663,de,human,Aldo Moro Italian politician (1916-1978) politician,historical
2023-03-23,DE,Dieter_Nuhr,Q76152,6657,de,human,Dieter Nuhr German kabarett artist artist,current
2023-03-05,DE,Annabelle_Wallis,Q258220,6651,de,human,Annabelle Wallis British actress actor,historical
2023-03-29,DE,"Camilla,_Queen_Consort",Q152239,6647,de,human,Queen Camilla Queen Consort of the United Kingdom since 2022 activist,current
2023-03-24,DE,Zsolt_Sándor_Cseke,Q110716155,6646,de,human,Zsolt Sándor Cseke No description found dancer,historical
2023-03-18,DE,Jan-Gregor_Kremp,Q1681528,6646,de,human,Jan Gregor Kremp German actor actor,historical
2023-03-12,DE,Felix_Kammerer,Q73036175,6640,de,human,Felix Kammerer Austrian actor actor,current
2023-03-18,DE,Jessica_Schwarz,Q71673,6638,de,human,Jessica Schwarz German actress actor,current
2023-03-29,DE,Gedeon_Burkhard,Q57686,6628,de,human,Gedeon Burkhard German actor actor,historical
2023-03-02,DE,Benno_Fürmann,Q60687,6624,de,human,Benno Fürmann German actor voice actor,current
2023-03-18,DE,Jasmin_Tawil,Q107129,6622,de,human,Jasmin Weber German actress actor,current
2023-03-08,DE,Mark_Waschke,Q96103,6618,de,human,Mark Waschke German actor actor,historical
2023-03-15,DE,Sally_Özcan,Q45115979,6608,de,human,Saliha Özcan German YouTuber YouTuber,current
2023-03-10,DE,Sally_Özcan,Q45115979,6596,de,human,Saliha Özcan German YouTuber YouTuber,current
2023-03-04,DE,RAF_Camora,Q2123936,6594,de,human,RAF Camora Austrian rapper and singer rapper,current
2023-03-02,DE,Alexia_Putellas,Q4721366,6593,de,human,Alexia Putellas Spanish footballer association football player,current
2023-03-14,DE,Michelle_Yeoh,Q214289,6592,en,human,Michelle Yeoh Malaysian actress actor,current
2023-03-10,DE,Natalia_Yegorova,Q17371864,6585,de,human,"Nataliia Klychko Ukrainian singer, author and model; wife of the Mayor of Kiev Vitali Klitschko model",current
2023-03-16,DE,Alessandra_Ambrosio,Q151859,6584,de,human,Alessandra Ambrosio Brazilian model model,current
2023-03-10,DE,Lena_Meyer-Landrut,Q7013,6583,de,human,Lena Meyer-Landrut German singer (born 1991) voice actor,current
2023-03-17,DE,Jasmin_Tawil,Q107129,6582,de,human,Jasmin Weber German actress actor,current
2023-03-19,DE,Bettina_Zimmermann,Q72555,6580,de,human,Bettina Zimmermann German actress and model film actor,current
2023-03-03,DE,Isabel_Edvardsson,Q1673538,6577,de,human,Isabel Edvardsson Swedish dancer dancer,current
2023-03-29,DE,Julian_Nagelsmann,Q21226404,6566,de,human,Julian Nagelsmann German association football manager (born 1987) association football coach,current
2023-03-04,DE,Hermann_Weinbuch,Q685830,6565,de,human,Hermann Weinbuch former West German Nordic combined skier Nordic combined skier,historical
2023-03-26,DE,Til_Schweiger,Q57391,6565,de,human,Til Schweiger German actor actor,historical
2023-03-01,DE,Tom_Sizemore,Q349852,6559,de,human,Tom Sizemore American actor (1961–2023) actor,historical
2023-03-02,DE,Gerhard_Schröder,Q2530,6548,de,human,Gerhard Schröder Chancellor of West Germany (1998–2005) lawyer,historical
2023-03-08,DE,Rebecca_Immanuel,Q98927,6541,de,human,Rebecca Immanuel German actress and television presenter actor,current
2023-03-19,DE,Keanu_Reeves,Q43416,6540,de,human,Keanu Reeves Canadian actor and musician (born 1964) television actor,current
2023-03-15,DE,Vera_Selby,Q65704703,6535,de,human,Vera Selby English former snooker and billiards player (1930–2023) snooker player,historical
2023-03-15,DE,Ke_Huy_Quan,Q445017,6534,de,human,Ke Huy Quan American actor and stunt choreographer actor,current
2023-03-23,DE,Nina_Kronjäger,Q107127,6532,de,human,Nina Kronjäger German actress actor,current
2023-03-22,DE,"Марсо,_Марсель",Q157191,6531,ru,human,Marcel Marceau French actor and mime artist (1923–2000 mime artist,historical
2023-03-13,DE,Kenzaburō_Ōe,Q80095,6529,de,human,Kenzaburō Ōe Japanese writer and Nobel Laureate (1935–2023) novelist,current
2023-03-17,DE,Brendan_Fraser,Q193555,6529,de,human,Brendan Fraser Canadian-American actor (born 1968) film actor,current
2023-03-09,DE,Keanu_Reeves,Q43416,6518,de,human,Keanu Reeves Canadian actor and musician (born 1964) television actor,current
2023-03-16,DE,Bruce_Willis,Q2680,6515,de,human,Bruce Willis American actor (born 1955) television actor,current
2023-03-24,DE,Hazel_Brugger,Q21583218,6514,de,human,Hazel Brugger Swiss comedian slam poet,current
2023-03-16,DE,Ricarda_Lang,Q42841188,6513,de,human,Ricarda Lang German politician (born 1994) politician,current
2023-03-06,DE,Chris_Harms,Q1077279,6512,de,human,Chris Harms German singer singer,current
2023-03-29,DE,Justine_Siegemund,Q73885,6504,de,human,Justine Siegemund German midwife who wrote a book on midwifery midwife,historical
2023-03-03,DE,Felix_Lobrecht,Q30113048,6495,de,human,"Felix Lobrecht German stand-up comedian, podcast host and bestselling author comedian",current
2023-03-26,DE,Jürgen_Trittin,Q11762,6483,de,human,Jürgen Trittin German Green politician politician,current
2023-03-23,DE,Udo_Lindenberg,Q312572,6478,de,human,Udo Lindenberg German rock musician and composer composer,current
2023-03-24,DE,Isabel_Edvardsson,Q1673538,6478,de,human,Isabel Edvardsson Swedish dancer dancer,current
2023-03-02,DE,Just_Fontaine,Q192749,6478,de,human,Just Fontaine French football player and manager (1933-2023) association football player,historical
2023-03-26,DE,Vicky_Leandros,Q160772,6477,de,human,Vicky Leandros Greek singer singer,current
2023-03-05,DE,Jon_Jones_(Kampfsportler),Q285450,6476,de,human,Jon Jones American mixed martial arts fighter mixed martial arts fighter,current
2023-03-29,DE,Keith_Reid,Q713172,6474,de,human,Keith Reid English poet and lyricist (1946-2023) poet,current
2023-03-13,DE,Wigald_Boning,Q76390,6471,de,human,Wigald Boning German comedian and television presenter singer,current
2023-03-03,DE,Adel_Tawil,Q73620,6465,de,human,"Adel Tawil German singer, songwriter and producer singer-songwriter",current
2023-03-31,DE,"Camilla,_Queen_Consort",Q152239,6463,de,human,Queen Camilla Queen Consort of the United Kingdom since 2022 activist,current
2023-03-27,DE,Joseph_Beuys,Q153965,6448,de,human,"Joseph Beuys German artist, teacher, and theorist of art (1921–1986) sculptor",historical
2023-03-15,DE,Sarah_Bosetti,Q23829164,6448,de,human,Sarah Bosetti German writer writer,current
2023-03-27,DE,Cristiano_Ronaldo,Q11571,6446,de,human,Cristiano Ronaldo Portuguese association football player (born 1985) association football player,current
2023-03-31,DE,Tim_Bergmann,Q1570556,6443,de,human,Tim Bergmann German actor actor,historical
2023-03-23,DE,Lisa_Eckhart,Q26678511,6439,de,human,"Lisa Eckhart Austrian entertainer, literary standup comedian, novelist and former poetry slammer slam poet",current
2023-03-20,DE,Emma_Heming-Willis,Q443073,6433,de,human,"Emma Heming Willis British-American model, actress and businesswoman actor",current
2023-03-26,DE,Anne-Sophie_Mutter,Q3374,6427,de,human,Anne-Sophie Mutter German violinist violinist,current
2023-03-03,DE,Ricarda_Lang,Q42841188,6411,de,human,Ricarda Lang German politician (born 1994) politician,current
2023-03-15,DE,Janosch,Q77206,6406,de,human,"Janosch German children's writer, illustrator, and novellist (born 1931) illustrator",current
2023-03-09,DE,Ben_Münchow,Q816567,6404,de,human,Ben Münchow German actor and voice actor actor,current
2023-03-28,DE,Marc-André_ter_Stegen,Q160472,6403,de,human,Marc-André ter Stegen German association football player association football player,current
2023-03-26,DE,Josef_Fritzl,Q3810134,6401,de,human,Josef Fritzl Austrian kidnapper and rapist criminal,historical
2023-03-20,DE,Anke_Engelke,Q77027,6400,de,human,Anke Engelke German actress comedian,current
2023-03-04,DE,Mark_Mateschitz,Q114825741,6397,de,human,Mark Mateschitz Austrian billionaire (born 1992) ,current
2023-03-31,DE,Vadim_Garbuzov,Q114594,6393,de,human,Vadim Garbuzov Ballroom dancer and showman dancer,current
2023-03-18,DE,Janina_Fautz,Q98596,6388,de,human,Janina Fautz German actress actor,current
2023-03-12,DE,Jutta_Speidel,Q95651,6387,de,human,Jutta Speidel German actress voice actor,current
2023-03-05,DE,Maxi_Schafroth,Q1608370,6380,de,human,Maxi Schafroth German actor actor,current
2023-03-31,DE,Lisa_Eckhart,Q26678511,6379,de,human,"Lisa Eckhart Austrian entertainer, literary standup comedian, novelist and former poetry slammer slam poet",current
2023-03-05,DE,Bruce_Darnell,Q991584,6378,de,human,Bruce Darnell American model and choreographer model,current
2023-03-25,DE,Judith_Rakers,Q62867,6375,de,human,Judith Rakers German journalist and television presenter journalist,current
2023-03-22,DE,Rolf_Brack,Q1251455,6373,de,human,Rolf Brack German handball player (1953–2023) handball player,historical
2023-03-22,DE,Lance_Reddick,Q322056,6368,de,human,Lance Reddick American actor (1962–2023) television actor,current
2023-03-24,DE,Jorge_González_(Model),Q1703833,6367,de,human,Jorge González German model model,historical
2023-03-06,DE,David_Lindley,Q1175266,6362,de,human,David Lindley American musician (1944–2023) composer,historical
2023-03-14,DE,Michael_Caine,Q123351,6358,de,human,Michael Caine English actor (born 1933) film actor,current
2023-03-25,DE,Sergei_Wassiljewitsch_Rachmaninow,Q131861,6346,de,human,"Sergei Rachmaninoff Russian composer, pianist and conductor (1873–1943) composer",historical
2023-03-24,DE,Hasan_Salihamidžić,Q153387,6346,de,human,Hasan Salihamidžić Bosnian football player and executive association football player,current
2023-03-04,DE,Jens_Knossalla,Q18222351,6346,de,human,Jens Knossalla German entertainer and television presenter poker player,current
2023-03-17,DE,Stephanie_Stumph,Q109867,6341,de,human,Stephanie Stumph German actress and television presenter film actor,current
2023-03-27,DE,Til_Schweiger,Q57391,6341,de,human,Til Schweiger German actor actor,historical
2023-03-31,DE,Emma_Schweiger,Q92052,6335,de,human,Emma Schweiger German actress film actor,current
2023-03-25,DE,Loriot,Q44736,6327,de,human,"Loriot German humorist, cartoonist, film director and actor (1923–2011) comedian",current
2023-03-01,DE,Roland_Trettl,Q1749336,6317,de,human,"No label found Italian-German chef, cookbook author, and television presenter writer",current
2023-03-19,DE,Joko_Winterscheidt,Q1702610,6315,de,human,Joko Winterscheidt German TV presenter and producer presenter,current
2023-03-29,DE,Robert_Habeck,Q109943,6312,de,human,"Robert Habeck German politician and writer, Vice Chancellor of Germany from 2021 to 2025 (born 1969) politician",current
2023-03-29,DE,Sawsan_Chebli,Q15832469,6311,de,human,Sawsan Chebli German politician political scientist,current
2023-03-04,DE,Heidi_Fleiss,Q271732,6306,de,human,Heidi Fleiss American madam (born 1965) actor,current
2023-03-30,DE,Sebastian_Ströbel,Q87606,6293,de,human,Sebastian Ströbel actor actor,current
2023-03-01,DE,Emma_Drogunova,Q23135754,6291,de,human,Emma Drogunova German film actress film actor,current
2023-03-08,DE,Alexander_Karim,Q5900246,6289,de,human,Alexander Karim Swedish actor actor,current
2023-03-28,DE,Simeon_Stylites,Q310987,6281,en,human,Simeon Stylites Christian ascetic saint monk,historical
2023-03-05,DE,Kleopatra_VII.,Q635,6278,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-30,DE,Elisabeth_II.,Q9682,6277,de,human,Elizabeth II Queen of the United Kingdom from 1952 to 2022 monarch,historical
2023-03-13,DE,Karl_Lauterbach,Q105676,6276,de,human,Karl Lauterbach German politician and former Federal Minister of Health politician,historical
2023-03-03,DE,Corinna_Miazga,Q40878850,6274,de,human,Corinna Miazga German politician (1983–2023) politician,current
2023-03-25,DE,Franz-Josef_Bode,Q74278,6261,de,human,Franz-Josef Hermann Bode Roman Catholic bishop theologian,historical
2023-03-04,DE,Oskar_Lafontaine,Q110719,6257,de,human,No label found German politician politician,current
2023-03-27,DE,Lisa_Eckhart,Q26678511,6252,de,human,"Lisa Eckhart Austrian entertainer, literary standup comedian, novelist and former poetry slammer slam poet",current
2023-03-17,DE,Klaus_Barkowsky,Q19287990,6250,de,human,Klaus Barkowsky German pimp and oil painter procurer,historical
2023-03-19,DE,Steffen_Seibert,Q111189,6248,de,human,Steffen Seibert German journalist and diplomat journalist,current
2023-03-17,DE,Patricija_Ionel,Q18154889,6241,de,human,Patricija Belousova Lithuanian beauty pageant contestant beauty pageant contestant,current
2023-03-24,DE,Sally_Özcan,Q45115979,6238,de,human,Saliha Özcan German YouTuber YouTuber,current
2023-03-13,DE,Lady_Gaga,Q19848,6235,de,human,"Lady Gaga American singer, songwriter, and actress (born 1986) singer",current
2023-03-25,DE,Jens_Knossalla,Q18222351,6229,de,human,Jens Knossalla German entertainer and television presenter poker player,current
2023-03-28,DE,Tina_Ruland,Q100604,6228,de,human,Tina Ruland German actress actor,current
2023-03-17,DE,Zsolt_Sándor_Cseke,Q110716155,6226,de,human,Zsolt Sándor Cseke No description found dancer,historical
2023-03-21,DE,Nadeshda_Brennicke,Q1273429,6215,de,human,Nadeshda Brennicke German actress actor,historical
2023-03-12,DE,Mimi_Fiedler,Q1938000,6214,de,human,Mimi Fiedler German actress of Croatian origin actor,current
2023-03-20,DE,Jasna_Fritzi_Bauer,Q1683837,6213,de,human,Jasna Fritzi Bauer Swiss-Chilean actress stage actor,current
2023-03-13,DE,Edin_Hasanović,Q11912904,6206,de,human,Edin Hasanović German-Bosnian actor actor,current
2023-03-26,DE,Harald_Juhnke,Q314033,6201,de,human,Harald Juhnke German actor-comedian (1929-2005) actor,historical
2023-03-06,DE,Judith_Rakers,Q62867,6199,de,human,Judith Rakers German journalist and television presenter journalist,current
2023-03-25,DE,Donald_Triplett,Q24951318,6194,en,human,Donald Gray Triplett first person to be diagnosed with autism (1933–2023) banker,historical
2023-03-28,DE,Lisa_Eckhart,Q26678511,6193,de,human,"Lisa Eckhart Austrian entertainer, literary standup comedian, novelist and former poetry slammer slam poet",current
2023-03-14,DE,Henry_Kissinger,Q66107,6189,de,human,Henry Kissinger American politician and diplomat (1923–2023) politician,historical
2023-03-14,DE,Felix_Kammerer,Q73036175,6186,de,human,Felix Kammerer Austrian actor actor,current
2023-03-01,DE,Thomas_Anders,Q77143,6185,de,human,"Thomas Anders German singer, songwriter, and producer film actor",current
2023-03-13,DE,Robert_Blake_(Schauspieler),Q524281,6178,de,human,Robert Blake American actor (1933–2023) actor,historical
2023-03-31,DE,Keanu_Reeves,Q43416,6167,de,human,Keanu Reeves Canadian actor and musician (born 1964) television actor,current
2023-03-12,DE,Omid_Nouripour,Q71635,6164,de,human,Omid Nouripour Iranian-German politician politician,current
2023-03-09,DE,Uwe_Koschinat,Q15340303,6160,de,human,Uwe Koschinat German football coach (born 1971) association football player,historical
2023-03-29,DE,Tim_Bendzko,Q33616,6150,de,human,Tim Bendzko German musician singer,current
2023-03-12,DE,Ferdinand_Hofer,Q20995334,6140,de,human,Ferdinand Hofer German actor actor,historical
2023-03-17,DE,Palina_Rojinski,Q90849,6134,de,human,Palina Rojinski Russian-German television presenter actor,current
2023-03-04,DE,Jan_Josef_Liefers,Q214574,6133,de,human,Jan Josef Liefers German actor and singer stage actor,historical
2023-03-04,DE,Leony,Q97483637,6133,de,human,Leony German pop singer singer-songwriter,current
2023-03-17,DE,Keanu_Reeves,Q43416,6132,de,human,Keanu Reeves Canadian actor and musician (born 1964) television actor,current
2023-03-06,DE,Krista_Kosonen,Q3321553,6127,de,human,Krista Kosonen Finnish actress actor,current
2023-03-29,DE,Frank-Walter_Steinmeier,Q76658,6125,de,human,"Frank-Walter Steinmeier German politician, president of Germany since 2017 politician",current
2023-03-13,DE,Stephanie_Hsu,Q63381497,6109,de,human,Stephanie Hsu American actress actor,current
2023-03-14,DE,Pedro_Pascal,Q14752155,6106,de,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-03,DE,Markus_Söder,Q50664,6101,de,human,"Markus Söder German politician, CSU politician",current
2023-03-02,DE,Franziska_Giffey,Q19279839,6097,de,human,"Franziska Giffey German politician, former Mayor of Berlin non-fiction writer",current
2023-03-15,DE,Jamie_Lee_Curtis,Q106997,6093,de,human,Jamie Lee Curtis American actress and author actor,current
2023-03-09,DE,Nina_Chuba,Q26772552,6086,de,human,"Nina Chuba German singer, rapper and actress television actor",current
2023-03-11,DE,Marlon_Brando,Q34012,6081,de,human,Marlon Brando American actor (1924–2004) film actor,historical
2023-03-08,DE,Peggy_March,Q467288,6077,de,human,Peggy March American singer singer,current
2023-03-15,DE,Apache_207,Q66725900,6070,de,human,Apache 207 German rapper rapper,current
2023-03-17,DE,Verona_Pooth,Q68027,6069,de,human,Verona Pooth German television personality voice actor,current
2023-03-24,DE,Jan_Böhmermann,Q1361675,6060,de,human,Jan Böhmermann German journalist and television presenter television presenter,current
2023-03-06,DE,Ronnie_Van_Zant,Q348571,6057,de,human,Ronnie Van Zant American singer (1948–1977) singer,historical
2023-03-04,DE,Michael_Landon,Q346411,6051,de,human,Michael Landon American actor and filmmaker (1936–1991) television actor,historical
2023-03-20,DE,Klaus_Barkowsky,Q19287990,6051,de,human,Klaus Barkowsky German pimp and oil painter procurer,historical
2023-03-29,DE,Nils_Petersen,Q159123,6051,de,human,Nils Petersen German association football player association football player,current
2023-03-30,DE,Lisa_Eckhart,Q26678511,6046,de,human,"Lisa Eckhart Austrian entertainer, literary standup comedian, novelist and former poetry slammer slam poet",current
2023-03-10,DE,Christoph_Schechinger,Q2669267,6046,de,human,Christoph Schechinger German actor stage actor,current
2023-03-17,DE,Michael_Schumacher,Q9671,6043,de,human,Michael Schumacher German racing driver Formula One driver,current
2023-03-20,DE,Frank_Schätzing,Q61220,6043,de,human,Frank Schätzing German writer and DJ producer (born 1957) writer,current
2023-03-31,DE,Gwyneth_Paltrow,Q34460,6040,de,human,"Gwyneth Paltrow American actress, entrepreneur, writer and singer film actor",current
2023-03-24,DE,Jan-Gregor_Kremp,Q1681528,6038,de,human,Jan Gregor Kremp German actor actor,historical
2023-03-14,DE,Lady_Gaga,Q19848,6036,de,human,"Lady Gaga American singer, songwriter, and actress (born 1986) singer",current
2023-03-25,DE,Arno_Geiger,Q113757,6027,de,human,Arno Geiger Austrian playwright and writer writer,current
2023-03-26,DE,Cristiano_Ronaldo,Q11571,6024,de,human,Cristiano Ronaldo Portuguese association football player (born 1985) association football player,current
2023-03-01,DE,Katja_Kipping,Q76342,6011,de,human,Katja Kipping German politician politician,current
2023-03-31,DE,Amanda_Lear,Q454010,5994,de,human,"Amanda Lear French singer, actress, television presenter painter",current
2023-03-14,DE,Hinnerk_Schönemann,Q1619430,5979,de,human,Hinnerk Schönemann German actor actor,historical
2023-03-05,DE,Axel_Prahl,Q102450,5976,de,human,Axel Prahl German actor actor,current
2023-03-06,DE,Britta_Haßelmann,Q920726,5975,de,human,Britta Haßelmann German politician politician,current
2023-03-11,DE,Maria_I._(England),Q82674,5974,de,human,Mary I of England Queen of England and Ireland from 1553 to 1558 politician,historical
2023-03-25,DE,Philipp_Boy,Q61437,5965,de,human,Philipp Boy German gymnast artistic gymnast,current
2023-03-24,DE,Patricija_Ionel,Q18154889,5954,de,human,Patricija Belousova Lithuanian beauty pageant contestant beauty pageant contestant,current
2023-03-03,DE,Belit_Onay,Q15787522,5950,de,human,Belit Onay Turco-German politician politician,current
2023-03-16,DE,Laura_Papendick,Q88685101,5948,de,human,Laura Papendick German television presenter and journalist television presenter,current
2023-03-12,DE,Katja_Krasavice,Q44305762,5947,de,human,"Katja Krasavice German singer, rapper and former YouTuber singer",current
2023-03-08,DE,Katja_Ebstein,Q27486,5936,de,human,Katja Ebstein German singer singer,current
2023-03-31,DE,Herbert_Grönemeyer,Q275247,5933,de,human,"Herbert Grönemeyer German singer, musician and actor (born 1956) actor",current
2023-03-03,DE,Riccardo_Simonetti,Q54097528,5932,de,human,Riccardo Simonetti German-Italian presenter and author influencer,current
2023-03-27,DE,Gordon_Moore,Q243969,5928,de,human,"Gordon Moore American businessman, co-founder of Intel Corporation (1929–2023) entrepreneur",historical
2023-03-17,DE,Patrick_von_Irland,Q165479,5924,de,human,Saint Patrick 5th-century Romano-British Christian missionary and bishop in Ireland farmer,historical
2023-03-14,DE,Eberhard_Zorn,Q1279538,5921,de,human,"Eberhard Zorn German military officer, Chief of Defense – Germany military officer",historical
2023-03-05,DE,Felix_Lobrecht,Q30113048,5917,de,human,"Felix Lobrecht German stand-up comedian, podcast host and bestselling author comedian",current
2023-03-24,DE,Ekaterina_Leonova,Q14944684,5915,de,human,Ekaterina Leonova Russian dancer dancer,current
2023-03-27,DE,Leonardo_DiCaprio,Q38111,5913,de,human,Leonardo DiCaprio American actor and film producer (born 1974) actor,current
2023-03-24,DE,Christina_Luft,Q86451825,5898,de,human,Christina Hänni German dancer dancer,current
2023-03-03,DE,Peggy_March,Q467288,5896,de,human,Peggy March American singer singer,current
2023-03-13,DE,Steven_Spielberg,Q8877,5892,de,human,Steven Spielberg American filmmaker (born 1946) film director,current
2023-03-18,DE,Marius_Bülter,Q55979357,5887,de,human,Marius Bülter German association football player (1993-) association football player,current
2023-03-05,DE,Tatjana_Šimić,Q547378,5881,de,human,Tatjana Šimić Dutch actress actor,current
2023-03-28,DE,Karl-Josef_Rauber,Q76375,5880,de,human,Karl-Josef Rauber German cardinal (1934–2023) Catholic priest,historical
2023-03-27,DE,Anja_Kohl,Q109698,5879,de,human,Anja Kohl German journalist and television presenter journalist,current
2023-03-09,DE,Alena_Buyx,Q46003477,5878,de,human,Alena Buyx German medicine ethicist and university teacher university teacher,current
2023-03-15,DE,Lindsay_Lohan,Q44903,5873,de,human,Lindsay Lohan American actress and singer film actor,current
2023-03-25,DE,Joshua_Kimmich,Q13865408,5862,de,human,Joshua Kimmich German association football player (born 1995) association football player,current
2023-03-06,DE,Thomas_Born,Q1569522,5845,de,human,Thomas Born German actor (1951-2015) actor,historical
2023-03-09,DE,Sahra_Wagenknecht,Q77193,5838,de,human,Sahra Wagenknecht German politician (born 1969) politician,current
2023-03-31,DE,Shel_Silverstein,Q361257,5835,en,human,"Shel Silverstein American poet, cartoonist, songwriter, and children's writer (1930-1999) poet",current
2023-03-11,DE,Bastian_Pastewka,Q96687,5833,de,human,Bastian Pastewka German comedian comedian,current
2023-03-05,DE,Thomas_Hornauer,Q2424809,5832,de,human,Thomas Hornauer German television producer and entrepreneur television producer,current
2023-03-24,DE,Frank_Elstner,Q97353,5831,de,human,Frank Elstner German television presenter television presenter,current
2023-03-24,DE,Lance_Reddick,Q322056,5820,de,human,Lance Reddick American actor (1962–2023) television actor,current
2023-03-12,DE,Idris_Elba,Q342604,5819,de,human,Idris Elba British actor actor,current
2023-03-24,DE,Mesut_Özil,Q83488,5814,de,human,Mesut Özil Turkish-German association football player (born 1988) association football player,current
2023-03-12,DE,Ricarda_Lang,Q42841188,5813,de,human,Ricarda Lang German politician (born 1994) politician,current
2023-03-03,DE,Thomas_Hornauer,Q2424809,5813,de,human,Thomas Hornauer German television producer and entrepreneur television producer,current
2023-03-12,DE,Steven_Spielberg,Q8877,5811,de,human,Steven Spielberg American filmmaker (born 1946) film director,current
2023-03-10,DE,Frank_Schätzing,Q61220,5809,de,human,Frank Schätzing German writer and DJ producer (born 1957) writer,current
2023-03-14,DE,Edward_Berger,Q1291686,5797,de,human,Edward Berger Austrian and Swiss filmmaker (born 1970) film director,current
2023-03-10,DE,Steven_Spielberg,Q8877,5795,de,human,Steven Spielberg American filmmaker (born 1946) film director,current
2023-03-29,DE,Mathias_Rust,Q76657,5795,de,human,Mathias Rust German amateur aviator and activist aircraft pilot,current
2023-03-15,DE,Edin_Hasanović,Q11912904,5795,de,human,Edin Hasanović German-Bosnian actor actor,current
2023-03-12,DE,Judith_Rakers,Q62867,5787,de,human,Judith Rakers German journalist and television presenter journalist,current
2023-03-12,DE,Laura_Karasek,Q6488358,5786,de,human,"Laura Karasek German lawyer, writer and poet lawyer Anwalt",current
2023-03-21,DE,Tina_Ruland,Q100604,5784,de,human,Tina Ruland German actress actor,current
2023-03-03,DE,Clemens_Arvay,Q29653479,5777,de,human,Clemens Arvay Austrian author (1980–2023) biologist,current
2023-03-27,DE,Luna_Schweiger,Q92071,5775,de,human,Luna Schweiger German child actress actor,current
2023-03-27,DE,Hasan_Salihamidžić,Q153387,5775,de,human,Hasan Salihamidžić Bosnian football player and executive association football player,current
2023-03-04,DE,Felix_Lobrecht,Q30113048,5767,de,human,"Felix Lobrecht German stand-up comedian, podcast host and bestselling author comedian",current
2023-03-19,DE,Idris_Elba,Q342604,5766,de,human,Idris Elba British actor actor,current
2023-03-06,DE,Pedro_Pascal,Q14752155,5762,de,human,Pedro Pascal Chilean-American actor (born 1975) actor,current
2023-03-31,DE,Cara_Delevingne,Q1395624,5758,de,human,Cara Delevingne English model and actor (born 1992) supermodel,current
2023-03-17,DE,Jorge_González_(Model),Q1703833,5757,de,human,Jorge González German model model,historical
2023-03-26,DE,Kleopatra_VII.,Q635,5754,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-14,DE,Claire_Oelkers,Q1094818,5753,de,human,Claire Oelkers German actress actor,current
2023-03-26,DE,Anton_Hofreiter,Q103519,5748,de,human,Anton Hofreiter German politician politician,current
2023-03-05,DE,Philipp_Boy,Q61437,5743,de,human,Philipp Boy German gymnast artistic gymnast,current
2023-03-08,DE,Alice_Schwarzer,Q62919,5736,de,human,"Alice Schwarzer German journalist, publisher, and feminist journalist",current
2023-03-13,DE,Sido,Q213670,5732,de,human,Sido German rapper rapper,current
2023-03-12,DE,Albrecht_Schuch,Q1796693,5732,de,human,Albrecht Schuch German actor actor,historical
2023-03-13,DE,Cate_Blanchett,Q80966,5732,de,human,Cate Blanchett Australian actor and producer (born 1969) film producer,current
2023-03-17,DE,Klaus_Quirini,Q1233592,5731,de,human,Klaus Quirini German disc jockey (1941–2023) disc jockey,historical
2023-03-28,DE,Nadeshda_Brennicke,Q1273429,5728,de,human,Nadeshda Brennicke German actress actor,historical
2023-03-03,DE,Oskar_Lafontaine,Q110719,5722,de,human,No label found German politician politician,current
2023-03-19,DE,Mikaela_Shiffrin,Q139075,5722,de,human,Mikaela Shiffrin American alpine skier alpine skier,current
2023-03-19,DE,Gerd_Müller,Q43744,5714,de,human,Gerd Müller German footballer (1945–2021) association football player,historical
2023-03-29,DE,Domenico_Tedesco,Q28916689,5704,de,human,Domenico Tedesco German-Italian football manager association football coach,historical
2023-03-06,DE,Aaron_Hilmer,Q30237394,5703,de,human,Aaron Hilmer German actor actor,current
2023-03-23,DE,Jasmin_Tawil,Q107129,5697,de,human,Jasmin Weber German actress actor,current
2023-03-11,DE,Kleopatra_VII.,Q635,5695,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
2023-03-19,DE,Steffi_Lemke,Q1502854,5692,de,human,Steffi Lemke German politician politician,current
2023-03-08,DE,Kleopatra_VII.,Q635,5690,de,human,Cleopatra queen of the Ptolemaic Kingdom of Egypt from 51 to 30 BCE sovereign,historical
